YEAR,QUARTER,MONTH,ITEM_SECTION_CODE,SECTION_DESC,WEIGHT_IMPORT,VALUE_IMPORT,WEIGHT_EXPORT,VALUE_EXPORT,WEIGHT_REXPORT,VALUE_REXPORT
2011,3,9,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6376250.45,1341646687,101470,8709632.43,2169488.18,623155760.7
2011,3,9,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,57330.39,12774752.39,12807,1093099,95738.66,2104291.33
2011,3,9,20,MISCELLANEOUS MANUFACTURED ARTICLES,70662681.81,1151010700,3668963.35,53119285.68,20482515.36,314973494.8
2011,3,9,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",777246.45,42453650.52,30021,694891.9,1400468.79,35696618.94
2011,4,10,01,LIVE ANIMALS AND THEIR PRODUCTS,99161340.21,941618946,9124058.5,119097664.8,7657127.1,43963291.59
2011,4,10,02,VEGETABLE PRODUCTS,686593301.5,1990630572,12898637.01,38740653.46,119029616.1,454292031.3
2011,4,10,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",72802797.61,355409500.2,15764647.17,74318095.51,2554075.57,11448763.12
2011,4,10,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",451183527.4,2240736400,222079876,990209448.2,62679059.49,902911716.4
2011,4,10,05,MINERAL PRODUCTS,1594212449,3568763679,1581495379,685226963.6,865272151.6,2855216206
2011,4,10,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,642946619.2,4136354937,48571696.25,352594800.8,57833079.23,1412599573
2011,4,10,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",195601299.2,1990680432,138713289.9,839290008.5,73620451.83,853277410.1
2011,4,10,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,17190543.26,330097947.6,281021.85,1641281.41,4180210.41,136751230
2011,4,10,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",140628456.2,343767237.4,4330385.58,11761151.74,25580229.89,77674403.99
2011,4,10,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",120723310.7,664776757.3,43252127.99,191612146.9,7330888.15,63627840.08
2011,4,10,11,TEXTILES AND TEXTILE ARTICLES,139864094.9,2341506347,10198076.53,121505873.7,80531695.01,1228284070
2011,4,10,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",14687644.39,399550879.4,291453.74,1688783.66,7486117,170590170.5
2011,4,10,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",224295023.8,761509295.8,153998015.7,228182224.9,36851449.89,247153945
2011,4,10,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",801885.09,18418885378,126546.15,5594968082,315994.89,6484976302
2011,4,10,15,BASE METALS AND ARTICLES OF BASE METAL,993647927.1,6236320075,295811936.9,1181207358,128153183.7,1183788268
2011,4,10,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",307103084.3,19964527930,13424275.48,287163364.4,165429034.3,11860753778
2011,4,10,17,VEHICLES OF TRANSPORT,169828334.4,11205010043,29795395.47,133155998.3,118209937.8,3281878737
2011,4,10,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",7335916.68,1693032170,278278.5,11176191.26,3353096.89,712775771.5
2011,4,10,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,148415.45,16298063.49,15039,1996738.23,21180,1006728.01
2011,4,10,20,MISCELLANEOUS MANUFACTURED ARTICLES,65125336.72,1102757809,5566235.61,55051551.21,23333426.32,355780939.3
2011,4,10,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",750491.94,43173717.55,28562.5,994403.09,1738307.74,45620615.18
2011,4,11,01,LIVE ANIMALS AND THEIR PRODUCTS,102811426,1016395704,6571026.56,86108682.75,4222613.72,40228643.02
2011,4,11,02,VEGETABLE PRODUCTS,693304907.8,1820230110,14102318.23,42913423.6,122036790.4,400388685
2011,4,11,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",46951844.23,237891899.7,56484024.59,262670328.5,7249087.86,23294657.71
2011,4,11,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",322214785.8,1792933601,197875068.4,952419858.2,58074504.11,862620529.7
2011,4,11,05,MINERAL PRODUCTS,1257930042,2313090303,1389074682,543242180,316572708.1,904263557.1
2011,4,11,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,633635606,4099484667,38454402.38,319598392.2,51638798.61,1132412404
2011,4,11,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",193746695.7,1972210727,196112940.4,661538918,60329044.5,726272890.9
2011,4,11,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,10493047.23,326210701.1,157691.36,1004003.34,3091814.269,131423414.4
2011,4,11,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",153619138.5,328274970.4,565321.75,5680328.04,16416570.61,54636757.27
2011,4,11,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",111933617,613583230,42821162.01,170436065.7,8155245.52,53802996.13
2011,4,11,11,TEXTILES AND TEXTILE ARTICLES,123172771.7,2177961199,9559146.11,105204976.2,62507089.13,988606262
2011,4,11,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",14922975.45,393236927.9,103201.64,1064320.91,5709576.72,131921569.7
2011,4,11,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",222205884.7,658054664.8,162180590.6,221895359.2,50597898.7,1290018720
2011,4,11,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",719874.01,16627632678,138253.57,6289342967,299852.03,7629138899
2011,4,11,15,BASE METALS AND ARTICLES OF BASE METAL,746492768.2,6107195364,217879917.2,1039622049,122302582.1,1093072919
2011,4,11,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",313252755.5,19336057050,12463833.43,255628455,126788721.8,10289198601
2011,4,11,17,VEHICLES OF TRANSPORT,153790785.1,8205497655,17475461.2,77603609.08,94416864.36,2780434004
2011,4,11,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",5964231.46,1463656702,459351.52,9999269.25,3374206.63,800862797.2
2011,4,11,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,2783.06,30471720.67,15,9411,31322.12,362431.42
2011,4,11,20,MISCELLANEOUS MANUFACTURED ARTICLES,66743258.95,1109982381,4603989.91,49464700.06,20939208.89,311996153
2011,4,11,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",455820.68,19274865.89,15991,3660367.53,1405057.61,40476194.93
2011,4,12,01,LIVE ANIMALS AND THEIR PRODUCTS,106750475.7,1005724173,7497942.6,111237332.3,6003038.19,51989064.09
2011,4,12,02,VEGETABLE PRODUCTS,959159678.3,2507721262,23099788.68,66354729.63,149099998.3,520618300.9
2011,4,12,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",74538010.73,367109268.8,37200734.78,176654622.7,2675771.79,8569587.61
2011,4,12,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",222067442.8,1791542118,196632672.6,849094783,62789880.57,798087319.5
2011,4,12,05,MINERAL PRODUCTS,1105410633,1660286475,1345125576,554866216,52597604.72,108982025.5
2011,4,12,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,558206812.9,3879892296,90020257.1,371860430.1,55289595.83,1333064779
2011,4,12,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",190044836.1,1830392047,230220323,770776305.8,59744837.61,664098843.6
2011,4,12,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,10301141.98,366232191.2,242701.32,1336737.32,2405185.94,88694054.24
2011,4,12,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",169412143,381061909.3,921073.3,7995647.8,21081856.2,67749133.66
2011,4,12,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",105579513.7,568536906,229142736.9,208342026.4,6964133.11,54907403.2
2011,4,12,11,TEXTILES AND TEXTILE ARTICLES,125154299.7,2378358353,9292798.03,115688926.2,64660551.85,1043172880
2011,4,12,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",13956089.66,448181734.4,108704,2008505.61,6158001.72,135054771
2011,4,12,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",224440069.3,708835230.3,158311459.8,261275973.6,36176748.98,224738720.3
2011,4,12,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1305506.26,16818081817,131618.24,5612291152,246659.44,7783752236
2011,4,12,15,BASE METALS AND ARTICLES OF BASE METAL,893476309.4,7984081812,313762152.6,1381404424,107374147.3,997014383.2
2011,4,12,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",310522141.9,17295599628,12944964.7,276816462.1,156316693.3,11668281275
2011,4,12,17,VEHICLES OF TRANSPORT,177799045.8,9681606409,16855088.79,93747430.55,114378307.4,2737623799
2011,4,12,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",7013461.984,1582566396,287203.5,7486547.8,2629883.06,632685405.5
2011,4,12,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,63266.56,20599231.8,9463,793797.8,41450,308737.96
2011,4,12,20,MISCELLANEOUS MANUFACTURED ARTICLES,68272972.54,1068518805,4363659.36,54347544.16,19582541.71,351821277.5
2011,4,12,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",345943.13,19712052.96,67592,504931.5,1600763.41,47309502.96
2012,1,1,01,LIVE ANIMALS AND THEIR PRODUCTS,132049637.1,1140960757,9777331.7,112380299.7,5938617.89,54122323.88
2012,1,1,02,VEGETABLE PRODUCTS,874843356.9,2312272445,14683405.82,32995956.38,166968378.4,605903328.7
2012,1,1,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",53268025.51,250003722.1,22854424.4,81835991.83,3730370.01,9780023.06
2012,1,1,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",365741415.2,2258685626,157328200.6,759488554.1,48264483.51,750501866
2012,1,1,05,MINERAL PRODUCTS,2149255714,3749213133,3648363484,681710411,573277936.4,1632490381
2012,1,1,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,664393794,3939022166,49017681.45,364338132.3,53579807.19,1220025891
2012,1,1,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",213368903.7,1941207626,246790292,1262031296,68559837.48,844318383.2
2012,1,1,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,10705499.71,372801134.2,212728.71,888707.29,2994796.63,80140650.18
2012,1,1,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",154774555.1,345157920.9,1233639.98,7489540.2,32586405.09,83452314.51
2012,1,1,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",105286905.6,550305140.3,58293148.31,230831224.1,9661312.87,75515557.9
2012,1,1,11,TEXTILES AND TEXTILE ARTICLES,137412805.5,2587049489,17714956.86,135182626,69832136.27,1274794929
2012,1,1,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",16789546.93,584724790.7,201674.7,2796288.48,7377636.59,170321657.6
2012,1,1,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",220320546.4,724828222.6,181111269.8,237674737.9,55100923.21,350918074.9
2012,1,1,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1597313.93,15703388477,162229.03,5404563332,185670.48,6675463646
2012,1,1,15,BASE METALS AND ARTICLES OF BASE METAL,926503087,6578490451,350949154,1348043245,140222016,1065382313
2012,1,1,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",343384284,19809991217,16736927.44,270876659.4,168480079.6,10861720788
2012,1,1,17,VEHICLES OF TRANSPORT,187501556.8,7619699808,25478497.86,105457155.5,139211981.5,3498133979
2012,1,1,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",7205195.94,1739329590,2826532.3,44560804.6,4484100.21,794675965.9
2012,1,1,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,22709.71,1169032.22,0,0,45690.07,363744.43
2012,1,1,20,MISCELLANEOUS MANUFACTURED ARTICLES,81267108.69,1220002107,11814008,96968523.11,22850876.68,363124278.7
2012,1,1,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",458097.45,17454828.79,73999.5,1365993.04,1441181.55,41088841.64
2012,1,2,01,LIVE ANIMALS AND THEIR PRODUCTS,115910396.6,1094249200,8855209.91,99880758.3,7381091.97,67232412.37
2012,1,2,02,VEGETABLE PRODUCTS,680989831.3,1872264423,10591422.43,33387962.25,158930426.9,544109918.2
2012,1,2,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",39481072.76,188671447.5,34200117.72,152682704.8,1483406.55,6859133.34
2012,1,2,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",422802982.6,2061733293,132957478.4,686243928.8,50114723.41,669900832.7
2012,1,2,05,MINERAL PRODUCTS,1378177179,3326629400,3041341131,521877686.8,736612200.9,2553374625
2012,1,2,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,546000743,3725092472,108091960.7,363830454.1,51625734.82,1107732035
2012,1,2,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",189180338.9,1783866237,473171494.1,2163561218,63470946.75,745292129.4
2012,1,2,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,6782200.62,339307883.9,230091.98,1808206.99,3181794.21,88221063.57
2012,1,2,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",157405751.5,350344043.7,9708448.07,21592971.16,31959279.3,89376379.19
2012,1,2,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",113047688.4,553417524.3,49745461.48,188473249.5,10469730.13,74100287.69
2012,1,2,11,TEXTILES AND TEXTILE ARTICLES,112804860.2,2419674466,24836746.64,126010375.9,63854213.97,1080197963
2012,1,2,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",11750497.82,469377386.8,415041.01,3576985.61,6734434.35,164166763.5
2012,1,2,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",193636778.1,670102718.5,189901174.7,209997635.7,42434790.45,238046439.7
2012,1,2,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",568689.3,17698700859,101250.62,6901967922,257060.28,8264368204
2012,1,2,15,BASE METALS AND ARTICLES OF BASE METAL,870644268.1,5802684978,324931435.9,1485831425,110070070.3,936401724.2
2012,1,2,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",282693168.4,18191025359,18038904.1,263743716.5,135445306.9,10935597375
2012,1,2,17,VEHICLES OF TRANSPORT,177727089.6,8411728070,37411739.34,68710795.95,124995568.5,3162385884
2012,1,2,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",5521466.742,1813673447,40336,4272878.13,2429969.52,777439980.2
2012,1,2,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,15439.52,1510119.12,0,0,1738,22300
2012,1,2,20,MISCELLANEOUS MANUFACTURED ARTICLES,68454280.71,1063827429,8444885.72,68659157.5,21649470.82,375213449.6
2012,1,2,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",526044.08,32797254.85,25093.5,1977601.69,1487077.27,58087999.49
2012,1,3,01,LIVE ANIMALS AND THEIR PRODUCTS,117971207.1,1098479894,13223347.4,144335278.3,9019425.701,71576864.39
2012,1,3,02,VEGETABLE PRODUCTS,735708390.9,1861508541,20830907.82,51090760.85,140554308.6,485690253.7
2012,1,3,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",78307605.05,350046143.5,15816733.41,70380123.93,3875606.3,11213197.78
2012,1,3,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",339503497.4,2074593365,166351767.4,797902289.2,80028815.95,814093805.4
2012,1,3,05,MINERAL PRODUCTS,1312512527,2193495801,3337608453,846922392.4,257571348.1,786087949.4
2012,1,3,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,688474151,4131099923,63850834.77,430606418.2,52000572.12,1203797667
2012,1,3,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",229539598.4,2087425238,367656751.6,1782393882,61047453.85,771189734.3
2012,1,3,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,6583033.3,334960477.2,202256.24,1361391.6,3691705.73,79684860.45
2012,1,3,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",150864839.1,313017514,1265974.69,8213483.07,31082040.3,85064935.27
2012,1,3,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",118868699.8,635911225.2,52014683.61,197775413.5,7216407.12,73523346.28
2012,1,3,11,TEXTILES AND TEXTILE ARTICLES,100535989.7,2046297945,15813720.29,139272661.3,58233153.12,885586090.9
2012,1,3,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",10313765,389926519.2,278252.12,2371084.83,5208655.05,124947964.7
2012,1,3,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",217623813.8,660732143.6,176294926.2,250635013.2,45228717.85,220585607.6
2012,1,3,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",790360.52,21239786089,103941.66,6603618782,224870.02,9326797360
2012,1,3,15,BASE METALS AND ARTICLES OF BASE METAL,1024052778,6414278560,381725155.3,1757160356,138731124,1239673002
2012,1,3,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",298428483.7,18216717479,19863137.52,329087372.7,173904405.1,11759521328
2012,1,3,17,VEHICLES OF TRANSPORT,199347350.2,9008667546,25655939.55,127608745.8,127302453.2,3376000789
2012,1,3,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6281392.6,1538245620,146459.5,16700840.43,2446654.34,725756420.4
2012,1,3,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,37735.54,2249680.76,0,0,35509.21,695919.11
2012,1,3,20,MISCELLANEOUS MANUFACTURED ARTICLES,60435786.65,958871149.3,7131848.58,68572031.58,19897835.11,317473076.7
2012,1,3,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",390749.45,42450571.77,215384,1046231.52,1687115.54,75667124.06
2012,2,4,01,LIVE ANIMALS AND THEIR PRODUCTS,109906423.6,1037016900,10935087.05,111094833.2,6918673.781,65447695.04
2012,2,4,02,VEGETABLE PRODUCTS,747137733.1,2025255636,17098180.44,56068840.29,125810264.2,401802460.9
2012,2,4,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",86658010.89,393040166.1,25630699.46,99830113.87,2593929.81,9261374.35
2012,2,4,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",212661256,1737121865,191242537.5,831213391,60774444.25,703895245.2
2012,2,4,05,MINERAL PRODUCTS,1581959313,3366303248,3870462521,781865804.7,532367408.8,1789068646
2012,2,4,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,668746990.1,4367028614,55502142.28,399022300.8,51383355.08,1151488988
2012,2,4,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",231270264.2,3053142636,232505092.9,1200004682,71110627.69,841671963.6
2012,2,4,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,8488283.63,322278583.9,556282.36,3700038.45,2910879.66,92446512.74
2012,2,4,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",151861949.4,335821797.3,1593724.81,10133862.23,35323521.44,108972717.1
2012,2,4,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",103363045.4,572758894.1,47118693.76,186614967.6,11353027.19,89883508.39
2012,2,4,11,TEXTILES AND TEXTILE ARTICLES,131441400.7,2257703440,11567252.81,138498286.2,124859885.7,925938732.8
2012,2,4,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",13260356.02,420520885,208446.65,1967053.95,6600196.15,167667810.1
2012,2,4,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",233627499.6,672468158.7,199398412.6,236285473.9,41856447.38,229718590.5
2012,2,4,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",621101.25,17558552634,100489.77,7324181080,247848.01,8434966779
2012,2,4,15,BASE METALS AND ARTICLES OF BASE METAL,887882031.8,6618191471,349796542.6,1704978669,123031944.4,1285249333
2012,2,4,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",320615479.3,18263379731,22962374.75,377110359.4,139583050.3,11938579017
2012,2,4,17,VEHICLES OF TRANSPORT,213643146.6,7668065944,17400402.83,257488883.9,134001070.1,3450662422
2012,2,4,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6159023.205,1755990077,149069.5,9585725.62,3162052.59,989261199.9
2012,2,4,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,40245.99,1809048.63,18490,1749618.4,5198,568236
2012,2,4,20,MISCELLANEOUS MANUFACTURED ARTICLES,61560349.85,1100269082,6493840.89,73450904.84,21937112.54,414696696.7
2012,2,4,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",494399.34,83037312.55,41661,883230.98,1853097.02,168018415.8
2012,2,5,01,LIVE ANIMALS AND THEIR PRODUCTS,120099964.1,1157607414,10285797.45,93530944.95,8228454.07,69447950.19
2012,2,5,02,VEGETABLE PRODUCTS,1058880934,2524343490,18135514.06,90822442.76,143362027.4,497696031.5
2012,2,5,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",32682764.88,183264690.4,16867365.02,78451447.19,2816425.15,11428542.95
2012,2,5,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",287695427.5,2146173460,185602176.3,826881269.2,56823395.25,892955870
2012,2,5,05,MINERAL PRODUCTS,2522572708,4552371760,5297054437,715303839.9,750640593.9,2607375823
2012,2,5,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,658391873.9,4178974608,65777908.52,414516684.1,55568861.98,1238560878
2012,2,5,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",247246941.6,2307649522,237615077.1,1235308638,66216133.21,839394000.1
2012,2,5,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,11280761.6,390621175.5,181864.51,1214352.57,3317133.89,135140268.7
2012,2,5,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",185678645.5,441364372.2,1524292.86,8157504.62,30281687.89,98991984.12
2012,2,5,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",131623703,657159196.8,48453886.98,204337791.5,9290044.21,67796155.62
2012,2,5,11,TEXTILES AND TEXTILE ARTICLES,134685157.6,2417402728,12569220.94,139112969.3,63753398.39,964578746.5
2012,2,5,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",16256844.58,467808970.9,544913.71,3319800.66,6707765.96,153833311.2
2012,2,5,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",231150183.8,783923045.2,232387100.8,262300327.4,53684919.31,241580973.8
2012,2,5,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",699226.4,19563078496,104574.41,7547384210,598009.38,9651882483
2012,2,5,15,BASE METALS AND ARTICLES OF BASE METAL,958494667.5,6329495904,417762962.3,1939659979,148682905.3,1128961625
2012,2,5,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",314949856.1,18213596324,24987080.49,366093924.4,159019131.7,12543057015
2012,2,5,17,VEHICLES OF TRANSPORT,209830809.3,9059298221,20783323.26,280979948.4,136744084.3,3833035260
2012,2,5,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",7441555.22,1721180955,136695.4,12220827.4,3468741.39,946176084.5
2012,2,5,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,136138.09,2809368.41,0,0,44559,6076247.59
2012,2,5,20,MISCELLANEOUS MANUFACTURED ARTICLES,68622171.04,1151548964,6708832.23,60794628.44,21719372.81,460184023.5
2012,2,5,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",434734.95,67007746.33,36172,1270642.05,1906114.79,87857120.2
2012,2,6,01,LIVE ANIMALS AND THEIR PRODUCTS,103603553.7,995628575.5,8138828.7,76222227.44,7120306.941,60774728.22
2012,2,6,02,VEGETABLE PRODUCTS,655085695.4,1903559292,24788688.62,100525666.6,122752072.6,406094557.3
2012,2,6,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",61650627.4,286341391.8,33750742.46,165104421.9,1309713.86,6391677.59
2012,2,6,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",239829831.6,1859544014,275802438.7,1009027131,54127476.13,846564243.1
2012,2,6,05,MINERAL PRODUCTS,1645824787,2321502793,5687417778,843661216.9,317686772.8,805243997.2
2012,2,6,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,578775115.5,3854483681,57375962.77,353151041.9,45011449.5,1099946260
2012,2,6,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",229018076.5,2131564580,224409447.5,1124839473,54058652.04,731372576.1
2012,2,6,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,10582975.76,390085008.2,171853.2,2007879.51,2964310.64,121818810.6
2012,2,6,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",173650600.1,398846510.4,3144172.72,6932713.51,24198052.37,81642905.6
2012,2,6,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",109390658.3,583683823.1,45352735.85,199222479.8,9082501.54,68453682.69
2012,2,6,11,TEXTILES AND TEXTILE ARTICLES,134957577.2,2390065067,11658127.42,130745810,60051364.52,897542354.6
2012,2,6,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",16153800.39,497918334.2,408885.4,2534208.83,6278465.34,138815907.8
